Image,Neoplastic,Inflammatory,Connective,Dead,Epithelial
3_806.png,0,87,4,0,0
3_807.png,0,14,20,0,0
3_808.png,0,3,33,0,0
3_809.png,0,12,13,0,0
3_81.png,15,1,1,0,0
3_810.png,8,7,18,0,0
3_811.png,74,3,2,0,0
3_812.png,58,2,0,0,0
3_813.png,48,2,2,0,0
3_814.png,1,15,35,0,0
3_815.png,26,6,0,0,0
3_816.png,22,2,10,0,0
3_817.png,31,0,3,0,0
3_818.png,7,0,13,0,0
3_819.png,18,2,5,0,0
3_82.png,0,0,4,0,0
3_820.png,29,0,1,0,0
3_821.png,14,1,3,0,0
3_822.png,24,4,2,0,0
3_823.png,13,3,13,0,0
3_824.png,23,4,3,0,0
3_825.png,28,2,14,0,0
3_826.png,21,10,6,0,0
3_827.png,10,23,17,0,0
3_828.png,22,1,11,0,0
3_829.png,23,1,8,0,0
3_83.png,11,0,4,0,0
3_830.png,34,0,4,0,0
3_831.png,1,10,12,0,0
3_832.png,1,15,21,0,0
3_833.png,13,8,8,0,0
3_834.png,24,1,0,0,0
3_835.png,42,0,1,0,0
3_836.png,42,2,1,0,0
3_837.png,24,1,2,0,0
3_838.png,43,1,0,0,0
3_839.png,48,0,0,0,0
3_84.png,14,0,3,0,0
3_840.png,36,0,1,0,0
3_841.png,24,0,1,0,0
3_842.png,31,0,1,0,0
3_843.png,24,0,0,0,0
3_844.png,21,0,4,0,0
3_845.png,16,0,10,0,0
3_846.png,11,1,6,0,0
3_847.png,19,1,7,0,0
3_848.png,17,0,0,0,0
3_849.png,14,0,0,0,0
3_85.png,17,0,1,0,0
3_850.png,17,0,1,0,0
3_851.png,18,0,0,0,0
3_852.png,19,0,1,0,0
3_853.png,21,0,0,0,0
3_854.png,10,5,9,0,0
3_855.png,11,5,2,0,0
3_856.png,22,0,0,0,0
3_857.png,7,0,2,0,7
3_858.png,1,0,0,0,42
3_859.png,1,0,9,0,0
3_86.png,7,1,0,0,0
3_860.png,0,30,7,0,0
3_861.png,18,0,3,0,3
3_862.png,20,0,0,0,0
3_863.png,27,0,3,0,0
3_864.png,22,0,11,0,0
3_865.png,29,0,8,0,0
3_866.png,53,0,3,0,0
3_867.png,25,1,6,0,0
3_868.png,30,0,1,0,0
3_869.png,15,0,2,0,0
3_87.png,13,0,1,0,0
3_870.png,16,1,7,0,0
3_871.png,19,0,6,0,0
3_872.png,27,0,6,0,0
3_873.png,29,0,4,0,0
3_874.png,34,4,0,0,0
3_875.png,14,1,7,0,0
3_876.png,22,1,7,0,0
3_877.png,24,0,4,0,0
3_878.png,36,0,3,0,0
3_879.png,44,1,1,0,0
3_88.png,6,4,4,0,0
3_880.png,26,1,3,0,0
3_881.png,43,0,3,0,0
3_882.png,10,0,8,0,0
3_883.png,25,0,3,0,0
3_884.png,33,0,0,0,0
3_885.png,47,31,4,0,0
3_886.png,111,0,0,0,0
3_887.png,111,1,0,0,0
3_888.png,28,40,65,0,0
3_889.png,10,67,87,0,0
3_89.png,11,1,7,0,0
3_890.png,0,94,1,0,0
3_891.png,0,97,2,0,0
3_892.png,0,102,1,0,0
3_893.png,0,94,2,0,0
3_894.png,0,108,2,0,0
3_895.png,0,0,23,0,0
3_896.png,1,0,30,0,0
3_897.png,1,2,17,0,0
3_898.png,8,3,15,0,0
3_899.png,41,0,1,0,0
3_9.png,10,0,1,0,0
3_90.png,11,0,13,0,0
3_900.png,31,1,0,0,0
3_901.png,26,0,3,0,0
3_902.png,50,0,0,0,0
3_903.png,40,0,0,0,0
3_904.png,41,0,0,0,0
3_905.png,45,0,2,0,0
3_906.png,42,0,0,0,0
3_907.png,43,0,1,0,0
3_908.png,46,0,0,0,0
3_909.png,51,0,1,0,0
3_91.png,0,1,8,0,8
3_910.png,49,0,0,0,0
3_911.png,42,1,0,0,0
3_912.png,49,0,0,0,0
3_913.png,45,0,0,0,0
3_914.png,48,0,0,0,0
3_915.png,43,0,0,0,0
3_916.png,40,0,0,0,0
3_917.png,46,0,0,0,0
3_918.png,0,0,3,0,0
3_919.png,0,0,10,0,0
3_92.png,0,0,9,0,23
3_920.png,0,0,2,0,0
3_921.png,0,0,4,0,0
3_922.png,0,0,7,0,0
3_923.png,0,0,9,0,0
3_924.png,0,0,2,0,0
3_925.png,0,0,5,0,0
3_926.png,0,0,3,0,0
3_927.png,0,0,4,0,0
3_928.png,0,0,3,0,0
3_929.png,50,1,1,27,0
3_93.png,0,3,7,0,14
3_930.png,44,0,33,16,0
3_931.png,58,0,8,19,0
3_932.png,32,0,30,23,0
3_933.png,15,0,14,40,0
3_934.png,25,0,13,39,0
3_935.png,28,0,6,44,0
3_936.png,28,0,19,21,0
3_937.png,4,0,9,40,0
3_938.png,10,7,27,35,0
3_939.png,24,4,12,37,0
3_94.png,0,0,4,0,17
3_940.png,33,0,8,34,0
3_941.png,27,0,19,25,0
3_942.png,10,4,12,58,0
3_943.png,64,3,11,4,0
3_944.png,11,0,11,0,0
3_945.png,20,0,8,0,0
3_946.png,34,0,0,0,0
3_947.png,28,0,0,0,0
3_948.png,20,0,0,0,0
3_949.png,3,0,7,0,0
3_95.png,0,0,5,0,25
3_950.png,7,1,20,0,0
3_951.png,19,0,11,0,0
3_952.png,17,0,8,0,0
3_953.png,12,1,5,0,0
3_954.png,28,0,0,0,0
3_955.png,26,0,5,0,0
3_956.png,44,0,1,0,0
3_957.png,10,4,35,0,0
3_958.png,21,10,29,0,0
3_959.png,50,11,8,0,0
3_96.png,0,1,1,0,32
3_960.png,42,1,0,0,0
3_961.png,34,1,0,0,0
3_962.png,48,0,0,0,0
3_963.png,58,11,11,0,0
3_964.png,27,6,40,0,0
3_965.png,36,11,20,0,0
3_966.png,33,17,3,9,0
3_967.png,28,0,3,0,0
3_968.png,28,0,0,0,0
3_969.png,23,0,17,0,0
3_97.png,0,0,9,0,29
3_970.png,38,0,8,1,0
3_971.png,38,1,9,1,0
3_972.png,59,1,1,0,0
3_973.png,27,0,0,5,0
3_974.png,43,3,0,0,0
3_975.png,47,4,0,0,0
3_976.png,31,1,2,2,0
3_977.png,33,0,0,0,0
3_978.png,25,0,1,3,0
3_979.png,39,4,1,3,0
3_98.png,0,1,3,0,29
3_980.png,44,4,0,3,0
3_981.png,44,2,0,0,0
3_982.png,36,0,0,0,0
3_983.png,33,0,0,18,0
3_984.png,48,1,0,0,0
3_985.png,40,0,1,7,0
3_986.png,39,0,0,4,0
3_987.png,48,3,1,3,0
3_988.png,37,0,0,11,0
3_989.png,41,1,0,0,0
3_99.png,0,0,5,0,49
3_990.png,31,0,0,3,0
3_991.png,35,3,0,0,0
3_992.png,53,0,1,5,0
3_993.png,41,0,0,7,0
3_994.png,12,0,0,31,0
3_995.png,25,3,0,11,0
3_996.png,32,1,1,0,0
3_997.png,24,0,0,16,0
3_998.png,40,5,0,1,0
3_999.png,46,0,0,0,0
